ticket_id,issue_type,issue_description,case_owner,case_owner_description,street_address,city,state,zip_code,neighborhood_district,created_year_month,ticket_created_date_time,ticket__last_update_date_time,ticket_closed_date_time,ticket_status,location_city,sr_xcoordinate,sr_ycoordinate,latitude,longitude,method_received,sr_priority,goal_days,actual_completed_days,ticket_year,ObjectId,is_transport
17-10013154,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,7150 SW 13TH ST,Miami_Dade_County,Florida,33144.0,District 6,20171,2017/01/10 12:31:00+00,2017/01/10 05:00:00+00,2017/01/10 05:00:00+00,CLOSED,Miami_Dade_County,883032.0,518445.437,25.758321,-80.3107,XTERFACE,STANDARD,3.0,0.0,2017,6212,True
17-10013153,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,7150 SW 13TH ST,Miami_Dade_County,Florida,33144.0,District 6,20171,2017/01/10 12:31:00+00,2017/01/10 05:00:00+00,2017/01/10 05:00:00+00,CLOSED,Miami_Dade_County,883032.0,518445.437,25.758321,-80.3107,XTERFACE,STANDARD,3.0,0.0,2017,6226,True
17-10009721,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,19100 SW 304TH ST,Miami_Dade_County,Florida,33030.0,District 8,20171,2017/01/10 11:18:48.601+00,2017/02/08 05:00:00+00,2017/02/08 05:00:00+00,CLOSED,Miami_Dade_County,821073.625,418469.407,25.484016,-80.500092,WEB,STANDARD,3.0,29.0,2017,6295,True
17-10010047,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,17650 NW 78TH AVE,Miami_Dade_County,Florida,33015.0,District 13,20171,2017/01/10 14:39:35.195+00,2017/02/11 05:00:00+00,2017/02/11 05:00:00+00,CLOSED,Miami_Dade_County,877172.994,582017.838,25.933307,-80.327513,IPHONE,STANDARD,3.0,32.0,2017,6444,True
17-10018549,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,15948 N MIAMI AVE,Miami_Dade_County,Florida,33169.0,District 2,20171,2017/01/10 14:13:00+00,2017/01/10 05:00:00+00,2017/01/10 05:00:00+00,CLOSED,Miami_Dade_County,919083.138,577858.345,25.921215,-80.200073,XTERFACE,STANDARD,3.0,0.0,2017,6452,True
17-10018547,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,15820 NE 4TH AVE,Miami_Dade_County,Florida,33162.0,District 2,20171,2017/01/10 14:13:00+00,2017/01/10 05:00:00+00,2017/01/10 05:00:00+00,CLOSED,Miami_Dade_County,921805.31,577741.687,25.920849,-80.191794,XTERFACE,STANDARD,3.0,0.0,2017,6453,True
17-10018546,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,1476 NE 116TH ST,Miami_Dade_County,Florida,33161.0,District 3,20171,2017/01/10 14:13:00+00,2017/01/10 05:00:00+00,2017/01/10 05:00:00+00,CLOSED,Miami_Dade_County,929561.123,563861.418,25.882529,-80.168466,XTERFACE,STANDARD,3.0,0.0,2017,6454,True
17-10018544,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,12125 SW 189TH ST,Miami_Dade_County,Florida,33177.0,District 9,20171,2017/01/10 14:13:00+00,2017/01/10 05:00:00+00,2017/01/10 05:00:00+00,CLOSED,Miami_Dade_County,857622.939,457812.596,25.591845,-80.38875,XTERFACE,STANDARD,3.0,0.0,2017,6455,True
17-10018566,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,9998 NW 27TH AVE,Miami_Dade_County,Florida,33147.0,District 2,20171,2017/01/10 14:13:00+00,2017/01/10 05:00:00+00,2017/01/10 05:00:00+00,CLOSED,Miami_Dade_County,905253.632,557619.847,25.865762,-80.242502,XTERFACE,STANDARD,3.0,0.0,2017,6456,True
17-10018558,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,10298 NW 12TH AVE,Miami_Dade_County,Florida,33150.0,District 2,20171,2017/01/10 14:13:00+00,2017/01/10 05:00:00+00,2017/01/10 05:00:00+00,CLOSED,Miami_Dade_County,913263.198,558807.135,25.868899,-80.218124,XTERFACE,STANDARD,3.0,0.0,2017,6457,True
17-10018557,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,14598 NW 2ND AVE,Miami_Dade_County,Florida,33168.0,District 2,20171,2017/01/10 14:13:00+00,2017/01/10 05:00:00+00,2017/01/10 05:00:00+00,CLOSED,Miami_Dade_County,917951.875,573305.882,25.90871,-80.203599,XTERFACE,STANDARD,3.0,0.0,2017,6459,True
17-10018556,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,14598 NW 2ND AVE,Miami_Dade_County,Florida,33168.0,District 2,20171,2017/01/10 14:13:00+00,2017/01/10 05:00:00+00,2017/01/10 05:00:00+00,CLOSED,Miami_Dade_County,917951.875,573305.882,25.90871,-80.203599,XTERFACE,STANDARD,3.0,0.0,2017,6461,True
17-10018537,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,12098 SW 191ST ST,Miami_Dade_County,Florida,33177.0,District 9,20171,2017/01/10 14:13:00+00,2017/01/10 05:00:00+00,2017/01/10 05:00:00+00,CLOSED,Miami_Dade_County,858083.355,456904.286,25.58934,-80.387366,XTERFACE,STANDARD,3.0,0.0,2017,6463,True
17-10018548,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,15820 NE 4TH AVE,Miami_Dade_County,Florida,33162.0,District 2,20171,2017/01/10 14:13:00+00,2017/01/10 05:00:00+00,2017/01/10 05:00:00+00,CLOSED,Miami_Dade_County,921805.31,577741.687,25.920849,-80.191794,XTERFACE,STANDARD,3.0,0.0,2017,6465,True
17-10018610,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,20098 SW 320TH ST,Miami_Dade_County,Florida,33030.0,District 9,20171,2017/01/10 14:14:00+00,2017/01/10 05:00:00+00,2017/01/10 05:00:00+00,CLOSED,Miami_Dade_County,815724.797,413176.765,25.469508,-80.516364,XTERFACE,STANDARD,3.0,0.0,2017,6467,True
17-10018606,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,9698 NW 35TH AVE,Miami_Dade_County,Florida,33147.0,District 2,20171,2017/01/10 14:14:00+00,2017/01/10 05:00:00+00,2017/01/10 05:00:00+00,CLOSED,Miami_Dade_County,901249.644,556431.487,25.862556,-80.254698,XTERFACE,STANDARD,3.0,0.0,2017,6469,True
17-10018605,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,9698 NW 35TH AVE,Miami_Dade_County,Florida,33147.0,District 2,20171,2017/01/10 14:14:00+00,2017/01/10 05:00:00+00,2017/01/10 05:00:00+00,CLOSED,Miami_Dade_County,901249.644,556431.487,25.862556,-80.254698,XTERFACE,STANDARD,3.0,0.0,2017,6471,True
17-10018611,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,19049 SW 119TH AVE,Miami_Dade_County,Florida,33177.0,District 9,20171,2017/01/10 14:14:00+00,2017/01/10 05:00:00+00,2017/01/10 05:00:00+00,CLOSED,Miami_Dade_County,858919.484,457241.421,25.590257,-80.384824,XTERFACE,STANDARD,3.0,0.0,2017,6473,True
17-10018612,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,19049 SW 119TH AVE,Miami_Dade_County,Florida,33177.0,District 9,20171,2017/01/10 14:14:00+00,2017/01/10 05:00:00+00,2017/01/10 05:00:00+00,CLOSED,Miami_Dade_County,858919.484,457241.421,25.590257,-80.384824,XTERFACE,STANDARD,3.0,0.0,2017,6476,True
17-10018613,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,19049 SW 119TH AVE,Miami_Dade_County,Florida,33177.0,District 9,20171,2017/01/10 14:14:00+00,2017/01/10 05:00:00+00,2017/01/10 05:00:00+00,CLOSED,Miami_Dade_County,858919.484,457241.421,25.590257,-80.384824,XTERFACE,STANDARD,3.0,0.0,2017,6480,True
17-10018584,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,9565 NW 34TH AVE,Miami_Dade_County,Florida,33147.0,District 2,20171,2017/01/10 14:14:00+00,2017/01/10 05:00:00+00,2017/01/10 05:00:00+00,CLOSED,Miami_Dade_County,901687.249,555964.436,25.861264,-80.253376,XTERFACE,STANDARD,3.0,0.0,2017,6484,True
17-10018595,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,9565 NW 34TH AVE,Miami_Dade_County,Florida,33147.0,District 2,20171,2017/01/10 14:14:00+00,2017/01/10 05:00:00+00,2017/01/10 05:00:00+00,CLOSED,Miami_Dade_County,901687.249,555964.436,25.861264,-80.253376,XTERFACE,STANDARD,3.0,0.0,2017,6487,True
17-10018578,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,9565 NW 34TH AVE,Miami_Dade_County,Florida,33147.0,District 2,20171,2017/01/10 14:14:00+00,2017/01/10 05:00:00+00,2017/01/10 05:00:00+00,CLOSED,Miami_Dade_County,901687.249,555964.436,25.861264,-80.253376,XTERFACE,STANDARD,3.0,0.0,2017,6488,True
17-10018591,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,9565 NW 34TH AVE,Miami_Dade_County,Florida,33147.0,District 2,20171,2017/01/10 14:14:00+00,2017/01/10 05:00:00+00,2017/01/10 05:00:00+00,CLOSED,Miami_Dade_County,901687.249,555964.436,25.861264,-80.253376,XTERFACE,STANDARD,3.0,0.0,2017,6489,True
17-10018576,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,9565 NW 34TH AVE,Miami_Dade_County,Florida,33147.0,District 2,20171,2017/01/10 14:14:00+00,2017/01/10 05:00:00+00,2017/01/10 05:00:00+00,CLOSED,Miami_Dade_County,901687.249,555964.436,25.861264,-80.253376,XTERFACE,STANDARD,3.0,0.0,2017,6490,True
17-10018594,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,9565 NW 34TH AVE,Miami_Dade_County,Florida,33147.0,District 2,20171,2017/01/10 14:14:00+00,2017/01/10 05:00:00+00,2017/01/10 05:00:00+00,CLOSED,Miami_Dade_County,901687.249,555964.436,25.861264,-80.253376,XTERFACE,STANDARD,3.0,0.0,2017,6491,True
17-10018597,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,9565 NW 34TH AVE,Miami_Dade_County,Florida,33147.0,District 2,20171,2017/01/10 14:14:00+00,2017/01/10 05:00:00+00,2017/01/10 05:00:00+00,CLOSED,Miami_Dade_County,901687.249,555964.436,25.861264,-80.253376,XTERFACE,STANDARD,3.0,0.0,2017,6492,True
17-10018601,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,9565 NW 34TH AVE,Miami_Dade_County,Florida,33147.0,District 2,20171,2017/01/10 14:14:00+00,2017/01/10 05:00:00+00,2017/01/10 05:00:00+00,CLOSED,Miami_Dade_County,901687.249,555964.436,25.861264,-80.253376,XTERFACE,STANDARD,3.0,0.0,2017,6493,True
17-10018580,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,9565 NW 34TH AVE,Miami_Dade_County,Florida,33147.0,District 2,20171,2017/01/10 14:14:00+00,2017/01/10 05:00:00+00,2017/01/10 05:00:00+00,CLOSED,Miami_Dade_County,901687.249,555964.436,25.861264,-80.253376,XTERFACE,STANDARD,3.0,0.0,2017,6494,True
17-10018577,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,9565 NW 34TH AVE,Miami_Dade_County,Florida,33147.0,District 2,20171,2017/01/10 14:14:00+00,2017/01/10 05:00:00+00,2017/01/10 05:00:00+00,CLOSED,Miami_Dade_County,901687.249,555964.436,25.861264,-80.253376,XTERFACE,STANDARD,3.0,0.0,2017,6495,True
17-10018588,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,9565 NW 34TH AVE,Miami_Dade_County,Florida,33147.0,District 2,20171,2017/01/10 14:14:00+00,2017/01/10 05:00:00+00,2017/01/10 05:00:00+00,CLOSED,Miami_Dade_County,901687.249,555964.436,25.861264,-80.253376,XTERFACE,STANDARD,3.0,0.0,2017,6496,True
17-10018592,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,9565 NW 34TH AVE,Miami_Dade_County,Florida,33147.0,District 2,20171,2017/01/10 14:14:00+00,2017/01/10 05:00:00+00,2017/01/10 05:00:00+00,CLOSED,Miami_Dade_County,901687.249,555964.436,25.861264,-80.253376,XTERFACE,STANDARD,3.0,0.0,2017,6497,True
17-10018575,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,9565 NW 34TH AVE,Miami_Dade_County,Florida,33147.0,District 2,20171,2017/01/10 14:14:00+00,2017/01/10 05:00:00+00,2017/01/10 05:00:00+00,CLOSED,Miami_Dade_County,901687.249,555964.436,25.861264,-80.253376,XTERFACE,STANDARD,3.0,0.0,2017,6498,True
17-10018593,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,9565 NW 34TH AVE,Miami_Dade_County,Florida,33147.0,District 2,20171,2017/01/10 14:14:00+00,2017/01/10 05:00:00+00,2017/01/10 05:00:00+00,CLOSED,Miami_Dade_County,901687.249,555964.436,25.861264,-80.253376,XTERFACE,STANDARD,3.0,0.0,2017,6499,True
17-10018604,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,9565 NW 34TH AVE,Miami_Dade_County,Florida,33147.0,District 2,20171,2017/01/10 14:14:00+00,2017/01/10 05:00:00+00,2017/01/10 05:00:00+00,CLOSED,Miami_Dade_County,901687.249,555964.436,25.861264,-80.253376,XTERFACE,STANDARD,3.0,0.0,2017,6500,True
17-10018596,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,9565 NW 34TH AVE,Miami_Dade_County,Florida,33147.0,District 2,20171,2017/01/10 14:14:00+00,2017/01/10 05:00:00+00,2017/01/10 05:00:00+00,CLOSED,Miami_Dade_County,901687.249,555964.436,25.861264,-80.253376,XTERFACE,STANDARD,3.0,0.0,2017,6501,True
17-10018583,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,9565 NW 34TH AVE,Miami_Dade_County,Florida,33147.0,District 2,20171,2017/01/10 14:14:00+00,2017/01/10 05:00:00+00,2017/01/10 05:00:00+00,CLOSED,Miami_Dade_County,901687.249,555964.436,25.861264,-80.253376,XTERFACE,STANDARD,3.0,0.0,2017,6502,True
17-10018586,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,9565 NW 34TH AVE,Miami_Dade_County,Florida,33147.0,District 2,20171,2017/01/10 14:14:00+00,2017/01/10 05:00:00+00,2017/01/10 05:00:00+00,CLOSED,Miami_Dade_County,901687.249,555964.436,25.861264,-80.253376,XTERFACE,STANDARD,3.0,0.0,2017,6503,True
17-10018599,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,9565 NW 34TH AVE,Miami_Dade_County,Florida,33147.0,District 2,20171,2017/01/10 14:14:00+00,2017/01/10 05:00:00+00,2017/01/10 05:00:00+00,CLOSED,Miami_Dade_County,901687.249,555964.436,25.861264,-80.253376,XTERFACE,STANDARD,3.0,0.0,2017,6504,True
17-10018603,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,9565 NW 34TH AVE,Miami_Dade_County,Florida,33147.0,District 2,20171,2017/01/10 14:14:00+00,2017/01/10 05:00:00+00,2017/01/10 05:00:00+00,CLOSED,Miami_Dade_County,901687.249,555964.436,25.861264,-80.253376,XTERFACE,STANDARD,3.0,0.0,2017,6505,True
17-10018587,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,9565 NW 34TH AVE,Miami_Dade_County,Florida,33147.0,District 2,20171,2017/01/10 14:14:00+00,2017/01/10 05:00:00+00,2017/01/10 05:00:00+00,CLOSED,Miami_Dade_County,901687.249,555964.436,25.861264,-80.253376,XTERFACE,STANDARD,3.0,0.0,2017,6506,True
17-10018579,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,9565 NW 34TH AVE,Miami_Dade_County,Florida,33147.0,District 2,20171,2017/01/10 14:14:00+00,2017/01/10 05:00:00+00,2017/01/10 05:00:00+00,CLOSED,Miami_Dade_County,901687.249,555964.436,25.861264,-80.253376,XTERFACE,STANDARD,3.0,0.0,2017,6507,True
17-10018598,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,9565 NW 34TH AVE,Miami_Dade_County,Florida,33147.0,District 2,20171,2017/01/10 14:14:00+00,2017/01/10 05:00:00+00,2017/01/10 05:00:00+00,CLOSED,Miami_Dade_County,901687.249,555964.436,25.861264,-80.253376,XTERFACE,STANDARD,3.0,0.0,2017,6508,True
17-10018585,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,9565 NW 34TH AVE,Miami_Dade_County,Florida,33147.0,District 2,20171,2017/01/10 14:14:00+00,2017/01/10 05:00:00+00,2017/01/10 05:00:00+00,CLOSED,Miami_Dade_County,901687.249,555964.436,25.861264,-80.253376,XTERFACE,STANDARD,3.0,0.0,2017,6509,True
17-10018600,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,9565 NW 34TH AVE,Miami_Dade_County,Florida,33147.0,District 2,20171,2017/01/10 14:14:00+00,2017/01/10 05:00:00+00,2017/01/10 05:00:00+00,CLOSED,Miami_Dade_County,901687.249,555964.436,25.861264,-80.253376,XTERFACE,STANDARD,3.0,0.0,2017,6510,True
17-10018590,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,9565 NW 34TH AVE,Miami_Dade_County,Florida,33147.0,District 2,20171,2017/01/10 14:14:00+00,2017/01/10 05:00:00+00,2017/01/10 05:00:00+00,CLOSED,Miami_Dade_County,901687.249,555964.436,25.861264,-80.253376,XTERFACE,STANDARD,3.0,0.0,2017,6512,True
17-10018582,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,9565 NW 34TH AVE,Miami_Dade_County,Florida,33147.0,District 2,20171,2017/01/10 14:14:00+00,2017/01/10 05:00:00+00,2017/01/10 05:00:00+00,CLOSED,Miami_Dade_County,901687.249,555964.436,25.861264,-80.253376,XTERFACE,STANDARD,3.0,0.0,2017,6513,True
17-10018602,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,9565 NW 34TH AVE,Miami_Dade_County,Florida,33147.0,District 2,20171,2017/01/10 14:14:00+00,2017/01/10 05:00:00+00,2017/01/10 05:00:00+00,CLOSED,Miami_Dade_County,901687.249,555964.436,25.861264,-80.253376,XTERFACE,STANDARD,3.0,0.0,2017,6514,True
17-10018574,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,9565 NW 34TH AVE,Miami_Dade_County,Florida,33147.0,District 2,20171,2017/01/10 14:14:00+00,2017/01/10 05:00:00+00,2017/01/10 05:00:00+00,CLOSED,Miami_Dade_County,901687.249,555964.436,25.861264,-80.253376,XTERFACE,STANDARD,3.0,0.0,2017,6515,True
17-10018589,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,9565 NW 34TH AVE,Miami_Dade_County,Florida,33147.0,District 2,20171,2017/01/10 14:14:00+00,2017/01/10 05:00:00+00,2017/01/10 05:00:00+00,CLOSED,Miami_Dade_County,901687.249,555964.436,25.861264,-80.253376,XTERFACE,STANDARD,3.0,0.0,2017,6516,True
17-10010053,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,11230 NW 17TH AVE,Miami_Dade_County,Florida,33167.0,District 2,20171,2017/01/10 14:46:03+00,2017/02/11 05:00:00+00,2017/02/11 05:00:00+00,CLOSED,Miami_Dade_County,910414.372,561679.874,25.876849,-80.226736,PHONE,STANDARD,3.0,32.0,2017,6552,True
17-10018514,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,32117 SW 204TH AVE,Miami_Dade_County,Florida,33030.0,District 9,20171,2017/01/10 14:13:00+00,2017/01/10 05:00:00+00,2017/01/10 05:00:00+00,CLOSED,Miami_Dade_County,813871.256,412785.221,25.468449,-80.521987,XTERFACE,STANDARD,3.0,0.0,2017,6625,True
17-10018536,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,12098 SW 191ST ST,Miami_Dade_County,Florida,33177.0,District 9,20171,2017/01/10 14:13:00+00,2017/01/10 05:00:00+00,2017/01/10 05:00:00+00,CLOSED,Miami_Dade_County,858083.355,456904.286,25.58934,-80.387366,XTERFACE,STANDARD,3.0,0.0,2017,6627,True
17-10018562,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,10298 NW 12TH AVE,Miami_Dade_County,Florida,33150.0,District 2,20171,2017/01/10 14:13:00+00,2017/01/10 05:00:00+00,2017/01/10 05:00:00+00,CLOSED,Miami_Dade_County,913263.198,558807.135,25.868899,-80.218124,XTERFACE,STANDARD,3.0,0.0,2017,6630,True
17-10018555,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,14598 NW 2ND AVE,Miami_Dade_County,Florida,33168.0,District 2,20171,2017/01/10 14:13:00+00,2017/01/10 05:00:00+00,2017/01/10 05:00:00+00,CLOSED,Miami_Dade_County,917951.875,573305.882,25.90871,-80.203599,XTERFACE,STANDARD,3.0,0.0,2017,6633,True
17-10018559,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,10298 NW 12TH AVE,Miami_Dade_County,Florida,33150.0,District 2,20171,2017/01/10 14:13:00+00,2017/01/10 05:00:00+00,2017/01/10 05:00:00+00,CLOSED,Miami_Dade_County,913263.198,558807.135,25.868899,-80.218124,XTERFACE,STANDARD,3.0,0.0,2017,6636,True
17-10018560,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,10298 NW 12TH AVE,Miami_Dade_County,Florida,33150.0,District 2,20171,2017/01/10 14:13:00+00,2017/01/10 05:00:00+00,2017/01/10 05:00:00+00,CLOSED,Miami_Dade_County,913263.198,558807.135,25.868899,-80.218124,XTERFACE,STANDARD,3.0,0.0,2017,6644,True
17-10018561,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,10298 NW 12TH AVE,Miami_Dade_County,Florida,33150.0,District 2,20171,2017/01/10 14:13:00+00,2017/01/10 05:00:00+00,2017/01/10 05:00:00+00,CLOSED,Miami_Dade_County,913263.198,558807.135,25.868899,-80.218124,XTERFACE,STANDARD,3.0,0.0,2017,6648,True
17-10018564,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,10298 NW 12TH AVE,Miami_Dade_County,Florida,33150.0,District 2,20171,2017/01/10 14:13:00+00,2017/01/10 05:00:00+00,2017/01/10 05:00:00+00,CLOSED,Miami_Dade_County,913263.198,558807.135,25.868899,-80.218124,XTERFACE,STANDARD,3.0,0.0,2017,6651,True
17-10018563,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,10298 NW 12TH AVE,Miami_Dade_County,Florida,33150.0,District 2,20171,2017/01/10 14:13:00+00,2017/01/10 05:00:00+00,2017/01/10 05:00:00+00,CLOSED,Miami_Dade_County,913263.198,558807.135,25.868899,-80.218124,XTERFACE,STANDARD,3.0,0.0,2017,6682,True
17-10018550,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,15948 N MIAMI AVE,Miami_Dade_County,Florida,33169.0,District 2,20171,2017/01/10 14:13:00+00,2017/01/10 05:00:00+00,2017/01/10 05:00:00+00,CLOSED,Miami_Dade_County,919083.138,577858.345,25.921215,-80.200073,XTERFACE,STANDARD,3.0,0.0,2017,6704,True
17-10018552,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,15948 N MIAMI AVE,Miami_Dade_County,Florida,33169.0,District 2,20171,2017/01/10 14:13:00+00,2017/01/10 05:00:00+00,2017/01/10 05:00:00+00,CLOSED,Miami_Dade_County,919083.138,577858.345,25.921215,-80.200073,XTERFACE,STANDARD,3.0,0.0,2017,6705,True
17-10018569,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,9565 NW 34TH AVE,Miami_Dade_County,Florida,33147.0,District 2,20171,2017/01/10 14:13:00+00,2017/01/10 05:00:00+00,2017/01/10 05:00:00+00,CLOSED,Miami_Dade_County,901687.249,555964.436,25.861264,-80.253376,XTERFACE,STANDARD,3.0,0.0,2017,6706,True
17-10018515,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,19242 SW 296TH ST,City_of_Homestead,Florida,33030.0,District 8,20171,2017/01/10 14:13:00+00,2017/01/10 05:00:00+00,2017/01/10 05:00:00+00,CLOSED,City_of_Homestead,820185.22,421204.114,25.491549,-80.502754,XTERFACE,STANDARD,3.0,0.0,2017,6707,True
17-10018567,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,9565 NW 34TH AVE,Miami_Dade_County,Florida,33147.0,District 2,20171,2017/01/10 14:13:00+00,2017/01/10 05:00:00+00,2017/01/10 05:00:00+00,CLOSED,Miami_Dade_County,901687.249,555964.436,25.861264,-80.253376,XTERFACE,STANDARD,3.0,0.0,2017,6713,True
17-10018571,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,9565 NW 34TH AVE,Miami_Dade_County,Florida,33147.0,District 2,20171,2017/01/10 14:13:00+00,2017/01/10 05:00:00+00,2017/01/10 05:00:00+00,CLOSED,Miami_Dade_County,901687.249,555964.436,25.861264,-80.253376,XTERFACE,STANDARD,3.0,0.0,2017,6716,True
17-10010249,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,1900 NW 133RD ST,Miami_Dade_County,Florida,33167.0,District 2,20171,2017/01/10 15:46:28+00,2017/02/11 05:00:00+00,2017/02/11 05:00:00+00,CLOSED,Miami_Dade_County,908779.561,568477.061,25.895576,-80.231587,PHONE,STANDARD,3.0,32.0,2017,6717,True
17-10018518,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,1510 NE 14TH ST,Miami_Dade_County,Florida,33033.0,District 8,20171,2017/01/10 14:13:00+00,2017/01/10 05:00:00+00,2017/01/10 05:00:00+00,CLOSED,Miami_Dade_County,835379.814,418330.065,25.483478,-80.456726,XTERFACE,STANDARD,3.0,0.0,2017,6731,True
17-10018572,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,9565 NW 34TH AVE,Miami_Dade_County,Florida,33147.0,District 2,20171,2017/01/10 14:13:00+00,2017/01/10 05:00:00+00,2017/01/10 05:00:00+00,CLOSED,Miami_Dade_County,901687.249,555964.436,25.861264,-80.253376,XTERFACE,STANDARD,3.0,0.0,2017,6740,True
17-10018568,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,9565 NW 34TH AVE,Miami_Dade_County,Florida,33147.0,District 2,20171,2017/01/10 14:13:00+00,2017/01/10 05:00:00+00,2017/01/10 05:00:00+00,CLOSED,Miami_Dade_County,901687.249,555964.436,25.861264,-80.253376,XTERFACE,STANDARD,3.0,0.0,2017,6741,True
17-10018553,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,15948 N MIAMI AVE,Miami_Dade_County,Florida,33169.0,District 2,20171,2017/01/10 14:13:00+00,2017/01/10 05:00:00+00,2017/01/10 05:00:00+00,CLOSED,Miami_Dade_County,919083.138,577858.345,25.921215,-80.200073,XTERFACE,STANDARD,3.0,0.0,2017,6742,True
17-10018554,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,15948 N MIAMI AVE,Miami_Dade_County,Florida,33169.0,District 2,20171,2017/01/10 14:13:00+00,2017/01/10 05:00:00+00,2017/01/10 05:00:00+00,CLOSED,Miami_Dade_County,919083.138,577858.345,25.921215,-80.200073,XTERFACE,STANDARD,3.0,0.0,2017,6743,True
