ticket_id,issue_type,issue_description,case_owner,case_owner_description,street_address,city,state,zip_code,neighborhood_district,created_year_month,ticket_created_date_time,ticket__last_update_date_time,ticket_closed_date_time,ticket_status,location_city,sr_xcoordinate,sr_ycoordinate,latitude,longitude,method_received,sr_priority,goal_days,actual_completed_days,ticket_year,ObjectId,is_transport
22-10156294,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,6508 SW 34TH ST,Miami_Dade_County,Florida,33155.0,District 6,20224,4/25/2022 2:38:00 PM,4/25/2022 4:00:00 AM,4/25/2022 4:00:00 AM,CLOSED,Miami_Dade_County,886065.749,511173.217,25.738269,-80.3016,XTERFACE,STANDARD,3.0,0.0,2022,101670,True
22-10154524,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,600 NE 163RD ST,Miami_Dade_County,Florida,33162.0,District 2,20224,4/25/2022 1:06:29 PM,4/26/2022 4:00:00 AM,4/26/2022 4:00:00 AM,CLOSED,Miami_Dade_County,923094.124,579128.873,25.924643,-80.187847,PHONE,STANDARD,3.0,1.0,2022,101749,True
22-10154551,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,516 NW 81ST ST,Miami_Dade_County,Florida,33150.0,District 2,20224,4/25/2022 1:15:35 PM,4/25/2022 4:30:31 PM,4/25/2022 4:30:31 PM,CANCEL,Miami_Dade_County,917449.686,551613.418,25.849039,-80.205526,IPHONE,STANDARD,3.0,0.0,2022,101783,True
22-10155305,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,W FLAGLER ST & NW 82ND AVE,Miami_Dade_County,Florida,33126.0,District 6,20224,4/25/2022 5:18:14 PM,4/29/2022 4:00:00 AM,4/29/2022 4:00:00 AM,CLOSED,Miami_Dade_County,877240.248,522574.217,25.769762,-80.328233,PHONE,STANDARD,3.0,4.0,2022,102004,True
22-10155348,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,835 NE 12TH ST,Miami_Dade_County,Florida,33030.0,District 8,20224,4/25/2022 5:34:31 PM,4/26/2022 4:00:00 AM,4/26/2022 4:00:00 AM,CLOSED,Miami_Dade_County,832277.285,417789.766,25.482026,-80.466138,PHONE,STANDARD,3.0,1.0,2022,102034,True
22-10155359,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,2961 NW 187TH ST,City_of_Miami_Gardens,Florida,33056.0,District 1,20224,4/25/2022 5:38:01 PM,4/25/2022 6:04:24 PM,4/25/2022 6:04:24 PM,CANCEL,City_of_Miami_Gardens,902268.937,586194.275,25.944422,-80.251082,WEB,STANDARD,3.0,0.0,2022,102044,True
22-10155268,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,SW 179TH ST & SW 134TH CT,Miami_Dade_County,Florida,33177.0,District 9,20224,4/25/2022 5:04:36 PM,4/26/2022 4:00:00 AM,4/26/2022 4:00:00 AM,CLOSED,Miami_Dade_County,850606.688,461220.873,25.60131,-80.409992,PHONE,STANDARD,3.0,1.0,2022,102284,True
22-10156179,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,1401 NW 8TH AVE,City_of_Miami,Florida,33136.0,District 3,20224,4/26/2022 6:12:12 AM,4/26/2022 12:46:24 PM,4/26/2022 12:46:24 PM,CANCEL,City_of_Miami,916532.285,529730.283,25.78885,-80.208715,WEB,STANDARD,3.0,0.0,2022,102868,True
22-10156516,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,SW 147TH CT & SW 46TH LN,Miami_Dade_County,Florida,33185.0,District 11,20224,4/26/2022 12:49:17 PM,5/2/2022 4:00:00 AM,5/2/2022 4:00:00 AM,CLOSED,Miami_Dade_County,843117.124,505202.311,25.722408,-80.432144,PHONE,STANDARD,3.0,6.0,2022,102967,True
22-10156526,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,14665 SW 46TH TER,Miami_Dade_County,Florida,33175.0,District 10,20224,4/26/2022 12:52:22 PM,5/2/2022 4:00:00 AM,5/2/2022 4:00:00 AM,CLOSED,Miami_Dade_County,843527.497,505323.812,25.722738,-80.430896,PHONE,STANDARD,3.0,6.0,2022,102980,True
22-10159662,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,835 NE 12TH ST,Miami_Dade_County,Florida,33030.0,District 8,20224,4/26/2022 1:09:00 PM,4/26/2022 4:00:00 AM,4/26/2022 4:00:00 AM,CLOSED,Miami_Dade_County,832277.285,417789.766,25.482026,-80.466138,XTERFACE,STANDARD,3.0,0.0,2022,103024,True
22-10159661,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,835 NE 12TH ST,Miami_Dade_County,Florida,33030.0,District 8,20224,4/26/2022 1:09:00 PM,4/26/2022 4:00:00 AM,4/26/2022 4:00:00 AM,CLOSED,Miami_Dade_County,832277.285,417789.766,25.482026,-80.466138,XTERFACE,STANDARD,3.0,0.0,2022,103025,True
22-10159663,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,835 NE 12TH ST,Miami_Dade_County,Florida,33030.0,District 8,20224,4/26/2022 1:09:00 PM,4/26/2022 4:00:00 AM,4/26/2022 4:00:00 AM,CLOSED,Miami_Dade_County,832277.285,417789.766,25.482026,-80.466138,XTERFACE,STANDARD,3.0,0.0,2022,103026,True
22-10159672,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,845 NE 12TH ST,Miami_Dade_County,Florida,33030.0,District 8,20224,4/26/2022 1:09:00 PM,4/26/2022 4:00:00 AM,4/26/2022 4:00:00 AM,CLOSED,Miami_Dade_County,832277.285,417789.766,25.482026,-80.466138,XTERFACE,STANDARD,3.0,0.0,2022,103027,True
22-10159667,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,835 NE 12TH ST,Miami_Dade_County,Florida,33030.0,District 8,20224,4/26/2022 1:09:00 PM,4/26/2022 4:00:00 AM,4/26/2022 4:00:00 AM,CLOSED,Miami_Dade_County,832277.285,417789.766,25.482026,-80.466138,XTERFACE,STANDARD,3.0,0.0,2022,103028,True
22-10159670,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,835 NE 12TH ST,Miami_Dade_County,Florida,33030.0,District 8,20224,4/26/2022 1:09:00 PM,4/26/2022 4:00:00 AM,4/26/2022 4:00:00 AM,CLOSED,Miami_Dade_County,832277.285,417789.766,25.482026,-80.466138,XTERFACE,STANDARD,3.0,0.0,2022,103030,True
22-10159658,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,835 NE 12TH ST,Miami_Dade_County,Florida,33030.0,District 8,20224,4/26/2022 1:09:00 PM,4/26/2022 4:00:00 AM,4/26/2022 4:00:00 AM,CLOSED,Miami_Dade_County,832277.285,417789.766,25.482026,-80.466138,XTERFACE,STANDARD,3.0,0.0,2022,103031,True
22-10159666,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,835 NE 12TH ST,Miami_Dade_County,Florida,33030.0,District 8,20224,4/26/2022 1:09:00 PM,4/26/2022 4:00:00 AM,4/26/2022 4:00:00 AM,CLOSED,Miami_Dade_County,832277.285,417789.766,25.482026,-80.466138,XTERFACE,STANDARD,3.0,0.0,2022,103032,True
22-10159669,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,835 NE 12TH ST,Miami_Dade_County,Florida,33030.0,District 8,20224,4/26/2022 1:09:00 PM,4/26/2022 4:00:00 AM,4/26/2022 4:00:00 AM,CLOSED,Miami_Dade_County,832277.285,417789.766,25.482026,-80.466138,XTERFACE,STANDARD,3.0,0.0,2022,103033,True
22-10159659,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,835 NE 12TH ST,Miami_Dade_County,Florida,33030.0,District 8,20224,4/26/2022 1:09:00 PM,4/26/2022 4:00:00 AM,4/26/2022 4:00:00 AM,CLOSED,Miami_Dade_County,832277.285,417789.766,25.482026,-80.466138,XTERFACE,STANDARD,3.0,0.0,2022,103034,True
22-10159665,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,835 NE 12TH ST,Miami_Dade_County,Florida,33030.0,District 8,20224,4/26/2022 1:09:00 PM,4/26/2022 4:00:00 AM,4/26/2022 4:00:00 AM,CLOSED,Miami_Dade_County,832277.285,417789.766,25.482026,-80.466138,XTERFACE,STANDARD,3.0,0.0,2022,103035,True
22-10159664,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,835 NE 12TH ST,Miami_Dade_County,Florida,33030.0,District 8,20224,4/26/2022 1:09:00 PM,4/26/2022 4:00:00 AM,4/26/2022 4:00:00 AM,CLOSED,Miami_Dade_County,832277.285,417789.766,25.482026,-80.466138,XTERFACE,STANDARD,3.0,0.0,2022,103036,True
22-10159671,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,835 NE 12TH ST,Miami_Dade_County,Florida,33030.0,District 8,20224,4/26/2022 1:09:00 PM,4/26/2022 4:00:00 AM,4/26/2022 4:00:00 AM,CLOSED,Miami_Dade_County,832277.285,417789.766,25.482026,-80.466138,XTERFACE,STANDARD,3.0,0.0,2022,103037,True
22-10159668,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,835 NE 12TH ST,Miami_Dade_County,Florida,33030.0,District 8,20224,4/26/2022 1:09:00 PM,4/26/2022 4:00:00 AM,4/26/2022 4:00:00 AM,CLOSED,Miami_Dade_County,832277.285,417789.766,25.482026,-80.466138,XTERFACE,STANDARD,3.0,0.0,2022,103038,True
22-10159674,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,2850 NW 97TH ST,Miami_Dade_County,Florida,33147.0,District 2,20224,4/26/2022 1:09:00 PM,4/26/2022 4:00:00 AM,4/26/2022 4:00:00 AM,CLOSED,Miami_Dade_County,904669.186,556502.753,25.862698,-80.244299,XTERFACE,STANDARD,3.0,0.0,2022,103041,True
22-10156871,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,20491 SW 114TH CT,Miami_Dade_County,Florida,33189.0,District 9,20224,4/26/2022 2:35:24 PM,4/28/2022 4:00:00 AM,4/28/2022 4:00:00 AM,CLOSED,Miami_Dade_County,861566.314,452047.791,25.575933,-80.376868,IPHONE,STANDARD,3.0,2.0,2022,103321,True
22-10157097,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,1867 NW 108TH AVE,City_of_Sweetwater,Florida,33172.0,District 12,20224,4/26/2022 3:43:59 PM,4/26/2022 5:38:27 PM,4/26/2022 5:38:27 PM,CANCEL,City_of_Sweetwater,863165.763,530280.034,25.791154,-80.370886,WEB,STANDARD,3.0,0.0,2022,103351,True
22-10156973,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,7400 SW 41ST ST,Miami_Dade_County,Florida,33155.0,District 6,20224,4/26/2022 3:06:24 PM,4/29/2022 4:00:00 AM,4/29/2022 4:00:00 AM,CLOSED,Miami_Dade_County,881595.705,508913.635,25.732117,-80.315214,PHONE,STANDARD,3.0,3.0,2022,103469,True
22-10156905,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,20592 SW 113TH RD,Miami_Dade_County,Florida,33189.0,District 9,20224,4/26/2022 2:49:36 PM,4/28/2022 4:00:00 AM,4/28/2022 4:00:00 AM,CLOSED,Miami_Dade_County,861933.498,452038.49,25.575903,-80.375754,IPHONE,STANDARD,3.0,2.0,2022,103489,True
22-10156795,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,10002 HAMMOCKS BLVD,Miami_Dade_County,Florida,33196.0,District 11,20224,4/26/2022 2:16:34 PM,5/2/2022 4:00:00 AM,5/2/2022 4:00:00 AM,CLOSED,Miami_Dade_County,839243.183,487393.299,25.673455,-80.444138,EMAIL,STANDARD,3.0,6.0,2022,103600,True
22-10157817,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,28000 SW 187TH AVE,Miami_Dade_County,Florida,33030.0,District 8,20224,4/26/2022 8:23:24 PM,4/28/2022 4:00:00 AM,4/28/2022 4:00:00 AM,CLOSED,Miami_Dade_County,823052.425,426554.034,25.50624,-80.494,PHONE,STANDARD,3.0,2.0,2022,103708,True
22-10157681,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,11911 SW 209TH TER,Miami_Dade_County,Florida,33177.0,District 9,20224,4/26/2022 7:27:48 PM,4/28/2022 4:00:00 AM,4/28/2022 4:00:00 AM,CLOSED,Miami_Dade_County,859009.596,450797.508,25.572526,-80.384642,PHONE,STANDARD,3.0,2.0,2022,103710,True
22-10158013,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,SW 123RD AVE & MILLER DR,Miami_Dade_County,Florida,33175.0,District 10,20224,4/26/2022 9:51:02 PM,5/3/2022 4:00:00 AM,5/3/2022 4:00:00 AM,CLOSED,Miami_Dade_County,856013.564,502645.905,25.715217,-80.393009,PHONE,STANDARD,3.0,7.0,2022,104066,True
22-10158686,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,22625 SW 113TH CT,Miami_Dade_County,Florida,33170.0,District 9,20224,4/27/2022 2:55:44 PM,4/28/2022 4:00:00 AM,4/28/2022 4:00:00 AM,CLOSED,Miami_Dade_County,862428.248,445082.533,25.556758,-80.374353,PHONE,EMERGNCY,3.0,1.0,2022,104557,True
22-10158740,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,14162 SW 268TH ST,Miami_Dade_County,Florida,33032.0,District 9,20224,4/27/2022 3:20:09 PM,4/28/2022 4:00:00 AM,4/28/2022 4:00:00 AM,CLOSED,Miami_Dade_County,847297.029,430902.507,25.517932,-80.420435,IPHONE,STANDARD,3.0,1.0,2022,104793,True
22-10159284,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,7490 SW 23RD ST,Miami_Dade_County,Florida,33155.0,District 6,20224,4/27/2022 7:15:26 PM,4/28/2022 4:00:00 AM,4/28/2022 4:00:00 AM,CLOSED,Miami_Dade_County,880998.522,515058.501,25.749032,-80.316932,PHONE,STANDARD,3.0,1.0,2022,104924,True
22-10159089,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,16200 SW 228TH ST,Miami_Dade_County,Florida,33170.0,District 8,20224,4/27/2022 5:46:49 PM,4/28/2022 4:00:00 AM,4/28/2022 4:00:00 AM,CLOSED,Miami_Dade_County,836255.47,444116.296,25.554417,-80.453751,PHONE,STANDARD,3.0,1.0,2022,105048,True
22-10159217,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,SW 66TH ST & SW 137TH AVE,Miami_Dade_County,Florida,33183.0,District 10,20224,4/27/2022 6:52:29 PM,5/2/2022 4:00:00 AM,5/2/2022 4:00:00 AM,CLOSED,Miami_Dade_County,848875.185,498963.716,25.705175,-80.414739,PHONE,STANDARD,3.0,5.0,2022,105128,True
22-10159047,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,12400 NW 12TH ST,City_of_Sweetwater,Florida,33182.0,District 12,20224,4/27/2022 5:28:10 PM,4/29/2022 4:00:00 AM,4/29/2022 4:00:00 AM,CLOSED,City_of_Sweetwater,854805.828,526947.475,25.782093,-80.396339,PHONE,STANDARD,3.0,2.0,2022,105172,True
22-10165330,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,3555 NW 74TH ST,Miami_Dade_County,Florida,33147.0,District 2,20224,4/28/2022 11:58:00 AM,4/28/2022 4:00:00 AM,4/28/2022 4:00:00 AM,CLOSED,Miami_Dade_County,901404.426,548890.324,25.841806,-80.254358,XTERFACE,STANDARD,3.0,0.0,2022,105318,True
22-10165329,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,3555 NW 74TH ST,Miami_Dade_County,Florida,33147.0,District 2,20224,4/28/2022 11:58:00 AM,4/28/2022 4:00:00 AM,4/28/2022 4:00:00 AM,CLOSED,Miami_Dade_County,901404.426,548890.324,25.841806,-80.254358,XTERFACE,STANDARD,3.0,0.0,2022,105319,True
22-10165331,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,3555 NW 74TH ST,Miami_Dade_County,Florida,33147.0,District 2,20224,4/28/2022 11:58:00 AM,4/28/2022 4:00:00 AM,4/28/2022 4:00:00 AM,CLOSED,Miami_Dade_County,901404.426,548890.324,25.841806,-80.254358,XTERFACE,STANDARD,3.0,0.0,2022,105320,True
22-10165326,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,3555 NW 74TH ST,Miami_Dade_County,Florida,33147.0,District 2,20224,4/28/2022 11:58:00 AM,4/28/2022 4:00:00 AM,4/28/2022 4:00:00 AM,CLOSED,Miami_Dade_County,901404.426,548890.324,25.841806,-80.254358,XTERFACE,STANDARD,3.0,0.0,2022,105321,True
22-10165327,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,3555 NW 74TH ST,Miami_Dade_County,Florida,33147.0,District 2,20224,4/28/2022 11:58:00 AM,4/28/2022 4:00:00 AM,4/28/2022 4:00:00 AM,CLOSED,Miami_Dade_County,901404.426,548890.324,25.841806,-80.254358,XTERFACE,STANDARD,3.0,0.0,2022,105322,True
22-10165332,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,3555 NW 74TH ST,Miami_Dade_County,Florida,33147.0,District 2,20224,4/28/2022 11:58:00 AM,4/28/2022 4:00:00 AM,4/28/2022 4:00:00 AM,CLOSED,Miami_Dade_County,901404.426,548890.324,25.841806,-80.254358,XTERFACE,STANDARD,3.0,0.0,2022,105323,True
22-10165328,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,3555 NW 74TH ST,Miami_Dade_County,Florida,33147.0,District 2,20224,4/28/2022 11:58:00 AM,4/28/2022 4:00:00 AM,4/28/2022 4:00:00 AM,CLOSED,Miami_Dade_County,901404.426,548890.324,25.841806,-80.254358,XTERFACE,STANDARD,3.0,0.0,2022,105324,True
22-10165333,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,3555 NW 74TH ST,Miami_Dade_County,Florida,33147.0,District 2,20224,4/28/2022 11:58:00 AM,4/28/2022 4:00:00 AM,4/28/2022 4:00:00 AM,CLOSED,Miami_Dade_County,901404.426,548890.324,25.841806,-80.254358,XTERFACE,STANDARD,3.0,0.0,2022,105325,True
22-10165324,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,7490 SW 23RD ST,Miami_Dade_County,Florida,33155.0,District 6,20224,4/28/2022 11:58:00 AM,4/28/2022 4:00:00 AM,4/28/2022 4:00:00 AM,CLOSED,Miami_Dade_County,880998.522,515058.501,25.749032,-80.316932,XTERFACE,STANDARD,3.0,0.0,2022,105326,True
22-10165335,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,7112 NW 22ND ST,Miami_Dade_County,Florida,33122.0,District 6,20224,4/28/2022 11:58:00 AM,4/28/2022 4:00:00 AM,4/28/2022 4:00:00 AM,CLOSED,Miami_Dade_County,882565.336,531350.038,25.793831,-80.311913,XTERFACE,STANDARD,3.0,0.0,2022,105327,True
22-10165334,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,7112 NW 22ND ST,Miami_Dade_County,Florida,33122.0,District 6,20224,4/28/2022 11:58:00 AM,4/28/2022 4:00:00 AM,4/28/2022 4:00:00 AM,CLOSED,Miami_Dade_County,882565.336,531350.038,25.793831,-80.311913,XTERFACE,STANDARD,3.0,0.0,2022,105328,True
22-10165322,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,7490 SW 23RD ST,Miami_Dade_County,Florida,33155.0,District 6,20224,4/28/2022 11:58:00 AM,4/28/2022 4:00:00 AM,4/28/2022 4:00:00 AM,CLOSED,Miami_Dade_County,880998.522,515058.501,25.749032,-80.316932,XTERFACE,STANDARD,3.0,0.0,2022,105329,True
22-10159761,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,1575 NE 108TH ST,Miami_Dade_County,Florida,33161.0,District 4,20224,4/28/2022 12:11:13 PM,5/4/2022 4:00:00 AM,5/4/2022 4:00:00 AM,CLOSED,Miami_Dade_County,930275.794,561221.547,25.875254,-80.166344,IPHONE,STANDARD,3.0,6.0,2022,105338,True
22-10165321,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,29770 SW 166TH CT,Miami_Dade_County,Florida,33033.0,District 8,20224,4/28/2022 11:37:00 AM,4/28/2022 4:00:00 AM,4/28/2022 4:00:00 AM,CLOSED,Miami_Dade_County,834046.878,420761.814,25.490184,-80.460737,XTERFACE,STANDARD,3.0,0.0,2022,105424,True
22-10165314,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,11911 SW 209TH TER,Miami_Dade_County,Florida,33177.0,District 9,20224,4/28/2022 11:37:00 AM,4/28/2022 4:00:00 AM,4/28/2022 4:00:00 AM,CLOSED,Miami_Dade_County,859009.596,450797.508,25.572526,-80.384642,XTERFACE,STANDARD,3.0,0.0,2022,105425,True
22-10165316,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,11911 SW 209TH TER,Miami_Dade_County,Florida,33177.0,District 9,20224,4/28/2022 11:37:00 AM,4/28/2022 4:00:00 AM,4/28/2022 4:00:00 AM,CLOSED,Miami_Dade_County,859009.596,450797.508,25.572526,-80.384642,XTERFACE,STANDARD,3.0,0.0,2022,105426,True
22-10165315,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,11911 SW 209TH TER,Miami_Dade_County,Florida,33177.0,District 9,20224,4/28/2022 11:37:00 AM,4/28/2022 4:00:00 AM,4/28/2022 4:00:00 AM,CLOSED,Miami_Dade_County,859009.596,450797.508,25.572526,-80.384642,XTERFACE,STANDARD,3.0,0.0,2022,105427,True
22-10165317,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,11911 SW 209TH TER,Miami_Dade_County,Florida,33177.0,District 9,20224,4/28/2022 11:37:00 AM,4/28/2022 4:00:00 AM,4/28/2022 4:00:00 AM,CLOSED,Miami_Dade_County,859009.596,450797.508,25.572526,-80.384642,XTERFACE,STANDARD,3.0,0.0,2022,105428,True
22-10159732,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,SW 107TH AVE & SW 268TH ST,Miami_Dade_County,Florida,33032.0,District 9,20224,4/28/2022 11:42:49 AM,4/28/2022 11:57:14 AM,4/28/2022 11:57:14 AM,CLOSED,Miami_Dade_County,865935.373,431268.439,25.518704,-80.363916,PHONE,STANDARD,3.0,0.0,2022,105436,True
22-10160687,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,12898 SW 122ND AVE,Miami_Dade_County,Florida,33186.0,District 9,20224,4/28/2022 6:38:06 PM,4/29/2022 4:00:00 AM,4/29/2022 4:00:00 AM,CLOSED,Miami_Dade_County,856724.958,478267.021,25.648133,-80.391189,WEB,STANDARD,3.0,1.0,2022,105639,True
22-10160215,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,SW 184TH AVE & SW 295TH ST,Miami_Dade_County,Florida,33030.0,District 8,20224,4/28/2022 3:17:53 PM,5/3/2022 4:00:00 AM,5/3/2022 4:00:00 AM,CLOSED,Miami_Dade_County,824489.811,421618.345,25.492644,-80.489699,PHONE,STANDARD,3.0,5.0,2022,105850,True
22-10160087,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,SW 92ND AVE & SW 129TH TER,Miami_Dade_County,Florida,33176.0,District 8,20224,4/28/2022 2:30:49 PM,5/2/2022 4:00:00 AM,5/2/2022 4:00:00 AM,CLOSED,Miami_Dade_County,872563.561,478973.841,25.64987,-80.343102,EMAIL,STANDARD,3.0,4.0,2022,105873,True
22-10160134,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,NW 38TH ST & NW 27TH AVE,City_of_Miami,Florida,33142.0,District 2,20224,4/28/2022 2:44:18 PM,5/3/2022 4:00:00 AM,5/3/2022 4:00:00 AM,CLOSED,City_of_Miami,906091.809,537704.81,25.810959,-80.240303,PHONE,STANDARD,3.0,5.0,2022,105987,True
22-10160981,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,12240 SW 130TH ST,Miami_Dade_County,Florida,33186.0,District 9,20224,4/28/2022 9:12:49 PM,5/2/2022 4:00:00 AM,5/2/2022 4:00:00 AM,CLOSED,Miami_Dade_County,856504.827,477736.699,25.646677,-80.391865,IPHONE,STANDARD,3.0,4.0,2022,106260,True
22-10161698,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,13802 SW 157TH AVE,Miami_Dade_County,Florida,33196.0,District 11,20224,4/29/2022 3:15:24 PM,5/2/2022 4:00:00 AM,5/2/2022 4:00:00 AM,CLOSED,Miami_Dade_County,838152.552,474539.006,25.6381,-80.447612,WEB,STANDARD,3.0,3.0,2022,106488,True
22-10161323,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,SW 197TH AVE & SW 188TH ST,Miami_Dade_County,Florida,33187.0,District 9,20224,4/29/2022 12:43:06 PM,5/2/2022 4:00:00 AM,5/2/2022 4:00:00 AM,CLOSED,Miami_Dade_County,817364.191,457147.315,25.590474,-80.510905,PHONE,STANDARD,3.0,3.0,2022,106643,True
22-10161627,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,740 NW 118TH ST,Miami_Dade_County,Florida,33168.0,District 2,20224,4/29/2022 2:44:08 PM,5/3/2022 4:00:00 AM,5/3/2022 4:00:00 AM,CLOSED,Miami_Dade_County,915414.998,563854.872,25.882751,-80.211489,PHONE,STANDARD,3.0,4.0,2022,106683,True
22-10162333,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,NW 179TH ST & NW 73RD AVE,Miami_Dade_County,Florida,33015.0,District 13,20224,4/29/2022 7:49:45 PM,5/3/2022 4:00:00 AM,5/3/2022 4:00:00 AM,CLOSED,Miami_Dade_County,879770.436,583465.997,25.937254,-80.319587,PHONE,STANDARD,3.0,4.0,2022,106847,True
22-10161987,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,NW 67TH AVE & NW 202ND ST,Miami_Dade_County,Florida,33015.0,District 1,20224,4/29/2022 5:03:21 PM,5/3/2022 4:00:00 AM,5/3/2022 4:00:00 AM,CLOSED,Miami_Dade_County,882674.256,590604.251,25.956851,-80.310637,PHONE,STANDARD,3.0,4.0,2022,107158,True
22-10161988,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,28401 SW 167TH AVE,Miami_Dade_County,Florida,33033.0,District 8,20224,4/29/2022 5:04:04 PM,5/2/2022 4:00:00 AM,5/2/2022 4:00:00 AM,CLOSED,Miami_Dade_County,834530.622,425174.159,25.502319,-80.459216,PHONE,STANDARD,3.0,3.0,2022,107159,True
22-10162593,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,8832 FONTAINEBLEAU BLVD,Miami_Dade_County,Florida,33172.0,District 10,20224,4/30/2022 12:21:50 AM,5/2/2022 2:58:26 PM,4/30/2022 12:31:47 PM,CLOSED,Miami_Dade_County,873275.976,523651.309,25.772781,-80.340262,WEB,STANDARD,3.0,1.0,2022,107276,True
22-10162594,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,24202 SW 130TH AVE,Miami_Dade_County,Florida,33032.0,District 8,20224,4/30/2022 12:24:23 AM,5/4/2022 12:46:44 PM,5/3/2022 4:00:00 AM,CLOSED,Miami_Dade_County,853081.806,439703.53,25.542077,-80.402775,WEB,STANDARD,3.0,4.0,2022,107277,True
