ticket_id,issue_type,issue_description,case_owner,case_owner_description,street_address,city,state,zip_code,neighborhood_district,created_year_month,ticket_created_date_time,ticket__last_update_date_time,ticket_closed_date_time,ticket_status,location_city,sr_xcoordinate,sr_ycoordinate,latitude,longitude,method_received,sr_priority,goal_days,actual_completed_days,ticket_year,ObjectId,is_transport
16-10001511,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,185 SW 7TH ST,City_of_Miami,Florida,33130.0,District 5,20161,2016/01/04 17:47:00.789+00,2016/01/04 21:06:16.756+00,2016/01/04 21:06:16.756+00,CLOSED,City_of_Miami,920432.084,522220.279,25.768124,-80.197003,WEB,STANDARD,3.0,0.0,2016,1362,True
16-10001962,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,1700 SW 93RD CT,Miami_Dade_County,Florida,33165.0,District 10,20161,2016/01/04 20:53:00+00,2016/01/05 05:00:00+00,2016/01/04 21:03:09.506+00,CLOSED,Miami_Dade_County,871315.793,516759.348,25.753846,-80.346322,PHONE,STANDARD,3.0,0.0,2016,1497,True
16-10001741,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,2175 NE 185TH ST,Miami_Dade_County,Florida,33179.0,District 4,20161,2016/01/04 19:20:26+00,2016/01/05 05:00:00+00,2016/01/05 05:00:00+00,CLOSED,Miami_Dade_County,933098.311,587125.436,25.946468,-80.157254,PHONE,STANDARD,3.0,1.0,2016,1578,True
16-10002527,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,NW 24TH ST & NW 31ST AVE,Miami_Dade_County,Florida,33142.0,District 2,20161,2016/01/05 05:00:00+00,2016/01/06 05:00:00+00,2016/01/06 05:00:00+00,CLOSED,Miami_Dade_County,904229.06,533254.187,25.798744,-80.246043,PHONE,STANDARD,3.0,1.0,2016,1686,True
16-10002161,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,502 SW 12TH AVE,City_of_Miami,Florida,33130.0,District 5,20161,2016/01/04 22:15:57.789+00,2016/01/05 14:00:41.313+00,2016/01/05 14:00:41.313+00,CLOSED,City_of_Miami,914572.186,522330.06,25.768523,-80.214806,IPHONE,STANDARD,3.0,1.0,2016,1929,True
16-10016921,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,800 SW 132ND AVE,Miami_Dade_County,Florida,33184.0,District 11,20161,2016/01/05 05:07:00+00,2016/01/05 05:00:00+00,2016/01/05 05:00:00+00,CLOSED,Miami_Dade_County,850381.015,519229.074,25.760913,-80.409891,XTERFACE,STANDARD,3.0,0.0,2016,1960,True
16-10018874,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,3010 SW 104TH CT,Miami_Dade_County,Florida,33165.0,District 10,20161,2016/01/05 05:34:00+00,2016/01/05 05:00:00+00,2016/01/05 05:00:00+00,CLOSED,Miami_Dade_County,865351.311,512134.968,25.741203,-80.36451,XTERFACE,STANDARD,3.0,0.0,2016,1976,True
16-10018876,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,3010 SW 104TH CT,Miami_Dade_County,Florida,33165.0,District 10,20161,2016/01/05 05:34:00+00,2016/01/05 05:00:00+00,2016/01/05 05:00:00+00,CLOSED,Miami_Dade_County,865351.311,512134.968,25.741203,-80.36451,XTERFACE,STANDARD,3.0,0.0,2016,1977,True
16-10018878,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,3010 SW 104TH CT,Miami_Dade_County,Florida,33165.0,District 10,20161,2016/01/05 05:34:00+00,2016/01/05 05:00:00+00,2016/01/05 05:00:00+00,CLOSED,Miami_Dade_County,865351.311,512134.968,25.741203,-80.36451,XTERFACE,STANDARD,3.0,0.0,2016,1978,True
16-10018877,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,3010 SW 104TH CT,Miami_Dade_County,Florida,33165.0,District 10,20161,2016/01/05 05:34:00+00,2016/01/05 05:00:00+00,2016/01/05 05:00:00+00,CLOSED,Miami_Dade_County,865351.311,512134.968,25.741203,-80.36451,XTERFACE,STANDARD,3.0,0.0,2016,1979,True
16-10018885,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,17400 NW 67TH AVE,Miami_Dade_County,Florida,33015.0,District 13,20161,2016/01/05 05:44:00+00,2016/01/05 05:00:00+00,2016/01/05 05:00:00+00,CLOSED,Miami_Dade_County,883026.571,580937.783,25.930252,-80.30972,XTERFACE,STANDARD,3.0,0.0,2016,1980,True
16-10018886,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,17400 NW 67TH AVE,Miami_Dade_County,Florida,33015.0,District 13,20161,2016/01/05 05:44:00+00,2016/01/05 05:00:00+00,2016/01/05 05:00:00+00,CLOSED,Miami_Dade_County,883026.571,580937.783,25.930252,-80.30972,XTERFACE,STANDARD,3.0,0.0,2016,1981,True
16-10018890,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,17400 NW 67TH AVE,Miami_Dade_County,Florida,33015.0,District 13,20161,2016/01/05 05:44:00+00,2016/01/05 05:00:00+00,2016/01/05 05:00:00+00,CLOSED,Miami_Dade_County,883026.571,580937.783,25.930252,-80.30972,XTERFACE,STANDARD,3.0,0.0,2016,1982,True
16-10018889,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,17400 NW 67TH AVE,Miami_Dade_County,Florida,33015.0,District 13,20161,2016/01/05 05:44:00+00,2016/01/05 05:00:00+00,2016/01/05 05:00:00+00,CLOSED,Miami_Dade_County,883026.571,580937.783,25.930252,-80.30972,XTERFACE,STANDARD,3.0,0.0,2016,1983,True
16-10018881,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,17400 NW 67TH AVE,Miami_Dade_County,Florida,33015.0,District 13,20161,2016/01/05 05:44:00+00,2016/01/05 05:00:00+00,2016/01/05 05:00:00+00,CLOSED,Miami_Dade_County,883026.571,580937.783,25.930252,-80.30972,XTERFACE,STANDARD,3.0,0.0,2016,1984,True
16-10018882,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,17400 NW 67TH AVE,Miami_Dade_County,Florida,33015.0,District 13,20161,2016/01/05 05:44:00+00,2016/01/05 05:00:00+00,2016/01/05 05:00:00+00,CLOSED,Miami_Dade_County,883026.571,580937.783,25.930252,-80.30972,XTERFACE,STANDARD,3.0,0.0,2016,1985,True
16-10018880,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,17400 NW 67TH AVE,Miami_Dade_County,Florida,33015.0,District 13,20161,2016/01/05 05:44:00+00,2016/01/05 05:00:00+00,2016/01/05 05:00:00+00,CLOSED,Miami_Dade_County,883026.571,580937.783,25.930252,-80.30972,XTERFACE,STANDARD,3.0,0.0,2016,1986,True
16-10018879,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,17400 NW 67TH AVE,Miami_Dade_County,Florida,33015.0,District 13,20161,2016/01/05 05:44:00+00,2016/01/05 05:00:00+00,2016/01/05 05:00:00+00,CLOSED,Miami_Dade_County,883026.571,580937.783,25.930252,-80.30972,XTERFACE,STANDARD,3.0,0.0,2016,1987,True
16-10018891,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,17400 NW 67TH AVE,Miami_Dade_County,Florida,33015.0,District 13,20161,2016/01/05 05:44:00+00,2016/01/05 05:00:00+00,2016/01/05 05:00:00+00,CLOSED,Miami_Dade_County,883026.571,580937.783,25.930252,-80.30972,XTERFACE,STANDARD,3.0,0.0,2016,1988,True
16-10018883,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,17400 NW 67TH AVE,Miami_Dade_County,Florida,33015.0,District 13,20161,2016/01/05 05:44:00+00,2016/01/05 05:00:00+00,2016/01/05 05:00:00+00,CLOSED,Miami_Dade_County,883026.571,580937.783,25.930252,-80.30972,XTERFACE,STANDARD,3.0,0.0,2016,1989,True
16-10018884,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,17400 NW 67TH AVE,Miami_Dade_County,Florida,33015.0,District 13,20161,2016/01/05 05:44:00+00,2016/01/05 05:00:00+00,2016/01/05 05:00:00+00,CLOSED,Miami_Dade_County,883026.571,580937.783,25.930252,-80.30972,XTERFACE,STANDARD,3.0,0.0,2016,1990,True
16-10018888,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,17400 NW 67TH AVE,Miami_Dade_County,Florida,33015.0,District 13,20161,2016/01/05 05:44:00+00,2016/01/05 05:00:00+00,2016/01/05 05:00:00+00,CLOSED,Miami_Dade_County,883026.571,580937.783,25.930252,-80.30972,XTERFACE,STANDARD,3.0,0.0,2016,1991,True
16-10005829,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,540 NW 146TH ST,Miami_Dade_County,Florida,33168.0,District 2,20161,2016/01/05 11:30:00+00,2016/01/05 05:00:00+00,2016/01/05 05:00:00+00,CLOSED,Miami_Dade_County,916351.624,573140.56,25.908282,-80.20847,XTERFACE,STANDARD,3.0,0.0,2016,1999,True
16-10042225,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,729 NW 146TH ST,Miami_Dade_County,Florida,33168.0,District 2,20161,2016/01/05 14:57:00+00,2016/01/05 05:00:00+00,2016/01/05 05:00:00+00,CLOSED,Miami_Dade_County,915058.185,573301.061,25.908745,-80.212401,XTERFACE,STANDARD,3.0,0.0,2016,2191,True
16-10021717,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,12700 SW 38TH TER,Miami_Dade_County,Florida,33175.0,District 11,20161,2016/01/05 12:44:00+00,2016/01/05 05:00:00+00,2016/01/05 05:00:00+00,CLOSED,Miami_Dade_County,853690.813,508838.966,25.732285,-80.399978,XTERFACE,STANDARD,3.0,0.0,2016,2358,True
16-10021719,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,11453 SW 126TH TER,Miami_Dade_County,Florida,33176.0,District 8,20161,2016/01/05 12:50:00+00,2016/01/05 05:00:00+00,2016/01/05 05:00:00+00,CLOSED,Miami_Dade_County,860348.999,479138.841,25.650486,-80.380176,XTERFACE,STANDARD,3.0,0.0,2016,2384,True
16-10003287,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,28632 SW 147TH CT,Miami_Dade_County,Florida,33033.0,District 9,20161,2016/01/05 19:05:39+00,2016/01/06 05:00:00+00,2016/01/06 05:00:00+00,CLOSED,Miami_Dade_County,844204.19,424578.094,25.500568,-80.429896,PHONE,STANDARD,3.0,1.0,2016,2640,True
16-10003365,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,1333 NE 183RD ST,Miami_Dade_County,Florida,33179.0,District 4,20161,2016/01/05 19:40:47.117+00,2016/01/12 05:00:00+00,2016/01/06 18:49:00.032+00,CLOSED,Miami_Dade_County,927584.854,586153.918,25.943892,-80.17405,WEB,STANDARD,3.0,1.0,2016,2740,True
16-10003869,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,NW 77TH CT & NW 67TH ST,Miami_Dade_County,Florida,33166.0,District 12,20161,2016/01/05 23:30:41+00,2016/01/11 05:00:00+00,2016/01/05 23:40:52.990+00,CLOSED,Miami_Dade_County,879063.249,546075.685,25.834395,-80.322326,EMAIL,STANDARD,3.0,0.0,2016,3038,True
16-10004790,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,13523 SW 179TH ST,Miami_Dade_County,Florida,33177.0,District 9,20161,2016/01/06 05:00:00+00,2016/01/12 13:58:59.924+00,2016/01/06 17:20:24.289+00,CLOSED,Miami_Dade_County,850223.626,461291.158,25.601508,-80.411153,PHONE,STANDARD,3.0,0.0,2016,3199,True
16-10004092,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,156 SW 96TH CT,Miami_Dade_County,Florida,33174.0,District 10,20161,2016/01/06 12:42:14+00,2016/01/08 05:00:00+00,2016/01/08 05:00:00+00,CLOSED,Miami_Dade_County,869296.811,521650.258,25.76733,-80.352383,PHONE,STANDARD,3.0,2.0,2016,3210,True
16-10017023,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,2205 NW 70TH AVE,Miami_Dade_County,Florida,33122.0,District 12,20161,2016/01/06 07:19:00+00,2016/01/06 05:00:00+00,2016/01/06 05:00:00+00,CLOSED,Miami_Dade_County,883253.623,531546.309,25.794361,-80.309818,XTERFACE,STANDARD,3.0,0.0,2016,3228,True
16-10017026,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,8601 NW 58TH ST,Miami_Dade_County,Florida,33166.0,District 12,20161,2016/01/06 07:19:00+00,2016/01/06 05:00:00+00,2016/01/06 05:00:00+00,CLOSED,Miami_Dade_County,874353.791,543296.037,25.826814,-80.336686,XTERFACE,STANDARD,3.0,0.0,2016,3261,True
16-10016959,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,9700 SW 344TH ST,Miami_Dade_County,Florida,33035.0,District 9,20161,2016/01/06 07:19:00+00,2016/01/06 05:00:00+00,2016/01/06 05:00:00+00,CLOSED,Miami_Dade_County,877802.319,401165.484,25.435719,-80.328394,XTERFACE,STANDARD,3.0,0.0,2016,3287,True
16-10016960,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,9700 SW 344TH ST,Miami_Dade_County,Florida,33035.0,District 9,20161,2016/01/06 07:19:00+00,2016/01/06 05:00:00+00,2016/01/06 05:00:00+00,CLOSED,Miami_Dade_County,877802.319,401165.484,25.435719,-80.328394,XTERFACE,STANDARD,3.0,0.0,2016,3325,True
16-10017018,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,11803 BAILES RD,Miami_Dade_County,Florida,33170.0,District 9,20161,2016/01/06 07:19:00+00,2016/01/06 05:00:00+00,2016/01/06 05:00:00+00,CLOSED,Miami_Dade_County,859630.936,443995.532,25.553803,-80.382853,XTERFACE,STANDARD,3.0,0.0,2016,3375,True
16-10016956,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,9700 SW 344TH ST,Miami_Dade_County,Florida,33035.0,District 9,20161,2016/01/06 07:19:00+00,2016/01/06 05:00:00+00,2016/01/06 05:00:00+00,CLOSED,Miami_Dade_County,877802.319,401165.484,25.435719,-80.328394,XTERFACE,STANDARD,3.0,0.0,2016,3377,True
16-10017019,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,11803 BAILES RD,Miami_Dade_County,Florida,33170.0,District 9,20161,2016/01/06 07:19:00+00,2016/01/06 05:00:00+00,2016/01/06 05:00:00+00,CLOSED,Miami_Dade_County,859630.936,443995.532,25.553803,-80.382853,XTERFACE,STANDARD,3.0,0.0,2016,3399,True
16-10016955,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,9700 SW 344TH ST,Miami_Dade_County,Florida,33035.0,District 9,20161,2016/01/06 07:19:00+00,2016/01/06 05:00:00+00,2016/01/06 05:00:00+00,CLOSED,Miami_Dade_County,877802.319,401165.484,25.435719,-80.328394,XTERFACE,STANDARD,3.0,0.0,2016,3435,True
16-10017022,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,11803 BAILES RD,Miami_Dade_County,Florida,33170.0,District 9,20161,2016/01/06 07:19:00+00,2016/01/06 05:00:00+00,2016/01/06 05:00:00+00,CLOSED,Miami_Dade_County,859630.936,443995.532,25.553803,-80.382853,XTERFACE,STANDARD,3.0,0.0,2016,3437,True
16-10017024,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,2200 NW 70TH AVE,Miami_Dade_County,Florida,33122.0,District 12,20161,2016/01/06 07:19:00+00,2016/01/06 05:00:00+00,2016/01/06 05:00:00+00,CLOSED,Miami_Dade_County,882796.687,531553.248,25.794387,-80.311207,XTERFACE,STANDARD,3.0,0.0,2016,3440,True
16-10017021,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,11803 BAILES RD,Miami_Dade_County,Florida,33170.0,District 9,20161,2016/01/06 07:19:00+00,2016/01/06 05:00:00+00,2016/01/06 05:00:00+00,CLOSED,Miami_Dade_County,859630.936,443995.532,25.553803,-80.382853,XTERFACE,STANDARD,3.0,0.0,2016,3444,True
16-10016953,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,9700 SW 344TH ST,Miami_Dade_County,Florida,33035.0,District 9,20161,2016/01/06 07:19:00+00,2016/01/06 05:00:00+00,2016/01/06 05:00:00+00,CLOSED,Miami_Dade_County,877802.319,401165.484,25.435719,-80.328394,XTERFACE,STANDARD,3.0,0.0,2016,3448,True
16-10016962,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,9700 SW 344TH ST,Miami_Dade_County,Florida,33035.0,District 9,20161,2016/01/06 07:19:00+00,2016/01/06 05:00:00+00,2016/01/06 05:00:00+00,CLOSED,Miami_Dade_County,877802.319,401165.484,25.435719,-80.328394,XTERFACE,STANDARD,3.0,0.0,2016,3452,True
16-10017020,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,11803 BAILES RD,Miami_Dade_County,Florida,33170.0,District 9,20161,2016/01/06 07:19:00+00,2016/01/06 05:00:00+00,2016/01/06 05:00:00+00,CLOSED,Miami_Dade_County,859630.936,443995.532,25.553803,-80.382853,XTERFACE,STANDARD,3.0,0.0,2016,3456,True
16-10016961,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,9700 SW 344TH ST,Miami_Dade_County,Florida,33035.0,District 9,20161,2016/01/06 07:19:00+00,2016/01/06 05:00:00+00,2016/01/06 05:00:00+00,CLOSED,Miami_Dade_County,877802.319,401165.484,25.435719,-80.328394,XTERFACE,STANDARD,3.0,0.0,2016,3460,True
16-10016954,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,9700 SW 344TH ST,Miami_Dade_County,Florida,33035.0,District 9,20161,2016/01/06 07:19:00+00,2016/01/06 05:00:00+00,2016/01/06 05:00:00+00,CLOSED,Miami_Dade_County,877802.319,401165.484,25.435719,-80.328394,XTERFACE,STANDARD,3.0,0.0,2016,3464,True
16-10016958,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,9700 SW 344TH ST,Miami_Dade_County,Florida,33035.0,District 9,20161,2016/01/06 07:19:00+00,2016/01/06 05:00:00+00,2016/01/06 05:00:00+00,CLOSED,Miami_Dade_County,877802.319,401165.484,25.435719,-80.328394,XTERFACE,STANDARD,3.0,0.0,2016,3468,True
16-10016957,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,9700 SW 344TH ST,Miami_Dade_County,Florida,33035.0,District 9,20161,2016/01/06 07:19:00+00,2016/01/06 05:00:00+00,2016/01/06 05:00:00+00,CLOSED,Miami_Dade_County,877802.319,401165.484,25.435719,-80.328394,XTERFACE,STANDARD,3.0,0.0,2016,3471,True
16-10017025,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,6350 SW 33RD ST,Miami_Dade_County,Florida,33155.0,District 6,20161,2016/01/06 07:19:00+00,2016/01/06 05:00:00+00,2016/01/06 05:00:00+00,CLOSED,Miami_Dade_County,887250.122,511546.248,25.739278,-80.297996,XTERFACE,STANDARD,3.0,0.0,2016,3476,True
16-10017027,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,8601 NW 58TH ST,Miami_Dade_County,Florida,33166.0,District 12,20161,2016/01/06 07:26:00+00,2016/01/06 05:00:00+00,2016/01/06 05:00:00+00,CLOSED,Miami_Dade_County,874353.791,543296.037,25.826814,-80.336686,XTERFACE,STANDARD,3.0,0.0,2016,3480,True
16-10005814,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,26600 SW 146TH CT,Miami_Dade_County,Florida,33032.0,District 8,20161,2016/01/06 11:28:00+00,2016/01/07 05:00:00+00,2016/01/07 05:00:00+00,CLOSED,Miami_Dade_County,844535.186,431534.255,25.519703,-80.428802,XTERFACE,STANDARD,3.0,1.0,2016,3508,True
16-10007690,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,14515 NE 5TH CT,Miami_Dade_County,Florida,33161.0,District 2,20161,2016/01/06 12:29:00+00,2016/01/06 05:00:00+00,2016/01/06 05:00:00+00,CLOSED,Miami_Dade_County,922907.624,573383.999,25.908841,-80.188522,XTERFACE,STANDARD,3.0,0.0,2016,3518,True
16-10005020,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,15551 SW 104TH ST,Miami_Dade_County,Florida,33196.0,District 11,20161,2016/01/06 17:57:19+00,2016/01/07 05:00:00+00,2016/01/06 18:07:34.048+00,CLOSED,Miami_Dade_County,838242.446,486078.988,25.66985,-80.447193,PHONE,STANDARD,3.0,0.0,2016,3725,True
16-10005482,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,13760 SW 108TH ST,Miami_Dade_County,Florida,33186.0,District 11,20161,2016/01/06 20:48:24+00,2016/01/07 05:00:00+00,2016/01/07 05:00:00+00,CLOSED,Miami_Dade_County,847897.063,485055.436,25.66692,-80.417895,PHONE,STANDARD,3.0,1.0,2016,3955,True
16-10009416,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,16020 NE 2ND AVE,Miami_Dade_County,Florida,33162.0,District 2,20161,2016/01/07 12:03:00+00,2016/01/07 05:00:00+00,2016/01/07 05:00:00+00,CLOSED,Miami_Dade_County,920387.915,578084.042,25.921814,-80.196099,XTERFACE,STANDARD,3.0,0.0,2016,4008,True
16-10009411,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,465 NE 164TH TER,Miami_Dade_County,Florida,33162.0,District 2,20161,2016/01/07 12:03:00+00,2016/01/07 05:00:00+00,2016/01/07 05:00:00+00,CLOSED,Miami_Dade_County,922033.31,579793.5,25.926489,-80.191062,XTERFACE,STANDARD,3.0,0.0,2016,4010,True
16-10009425,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,465 NE 164TH TER,Miami_Dade_County,Florida,33162.0,District 2,20161,2016/01/07 12:09:00+00,2016/01/07 05:00:00+00,2016/01/07 05:00:00+00,CLOSED,Miami_Dade_County,922033.31,579793.5,25.926489,-80.191062,XTERFACE,STANDARD,3.0,0.0,2016,4018,True
16-10021718,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Road And Bridges,26600 SW 146TH CT,Miami_Dade_County,Florida,33032.0,District 8,20161,2016/01/07 12:48:00+00,2016/01/19 05:00:00+00,2016/01/19 05:00:00+00,CLOSED,Miami_Dade_County,844535.186,431534.255,25.519703,-80.428802,XTERFACE,STANDARD,3.0,12.0,2016,4052,True
